,Parent_Count,Char_Count,Main_Tag,Main_Tag_Char_Count,Main_Tag_Name,Main_Tag_Attributes,Tag_Count_html:label,Tag_Count_html:body,Tag_Count_html:link,Tag_Count_path,Tag_Count_html:ol,Tag_Count_html:a,Tag_Count_html:p,Tag_Count_html:b,Tag_Count_html:li,Tag_Count_html:input,Tag_Count_animatetransform,Tag_Count_html:head,Tag_Count_html:meta,Tag_Count_html:html,Tag_Count_html:div,Tag_Count_html:em,Tag_Count_html:br,Tag_Count_html:ul,Tag_Count_html:form,Tag_Count_html:title,Tag_Count_html:script,Tag_Count_html:img,Tag_Count_html:style,Tag_Count_svg,Tag_Count_html:fieldset,Tag_Count_html:h1,Tag_Count_html:h3,Attr_checked,Attr_lang,Attr_content,Attr_href,Attr_rel,Attr_type,Attr_src,Attr_media,Attr_id,Attr_target,Attr_alt,Attr_height,Attr_width,Attr_class,Attr_value,Attr_action,Attr_enctype,Attr_method,Attr_name,Attr_language,Attr_title,Attr_style,Attr_version,Attr_viewbox,Attr_x,Attr_y,Attr_d,Attr_fill,Attr_attributename,Attr_attributetype,Attr_dur,Attr_from,Attr_repeatcount,Attr_to,Attr_onclick,Attr_for
188,10,163,"<html:a xmlns:html=""http://www.w3.org/1999/xhtml"" href=""/orangehrm-4.3.1/symfony/web/index.php/performance/searchKpi"" id=""menu_performance_searchKpi"">",150,html:a,"['href=""/orangehrm-4.3.1/symfony/web/index.php/performance/searchKpi""', 'id=""menu_performance_searchKpi""']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,/orangehrm-4.3.1/symfony/web/index.php/performance/searchKpi,,,,,menu_performance_searchKpi,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,9,212,"<html:li xmlns:html=""http://www.w3.org/1999/xhtml"">",51,html:li,[],0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,10,191,"<html:a xmlns:html=""http://www.w3.org/1999/xhtml"" href=""/orangehrm-4.3.1/symfony/web/index.php/performance/addPerformanceTracker"" id=""menu_performance_addPerformanceTracker"">",174,html:a,"['href=""/orangehrm-4.3.1/symfony/web/index.php/performance/addPerformanceTracker""', 'id=""menu_performance_addPerformanceTracker""']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,/orangehrm-4.3.1/symfony/web/index.php/performance/addPerformanceTracker,,,,,menu_performance_addPerformanceTracker,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,7,357,"<html:li xmlns:html=""http://www.w3.org/1999/xhtml"">",51,html:li,[],0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,8,134,"<html:a xmlns:html=""http://www.w3.org/1999/xhtml"" class=""arrow"" href=""#"" id=""menu_performance_ManageReviews"">",109,html:a,"['class=""arrow""', 'href=""#""', 'id=""menu_performance_ManageReviews""']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,#,,,,,menu_performance_ManageReviews,,,,,arrow,,,,,,,,,,,,,,,,,,,,,,
193,8,244,"<html:ul xmlns:html=""http://www.w3.org/1999/xhtml"">",51,html:ul,[],0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,9,220,"<html:li xmlns:html=""http://www.w3.org/1999/xhtml"">",51,html:li,[],0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,10,199,"<html:a xmlns:html=""http://www.w3.org/1999/xhtml"" href=""/orangehrm-4.3.1/symfony/web/index.php/performance/searchPerformancReview"" id=""menu_performance_searchPerformancReview"">",176,html:a,"['href=""/orangehrm-4.3.1/symfony/web/index.php/performance/searchPerformancReview""', 'id=""menu_performance_searchPerformancReview""']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,/orangehrm-4.3.1/symfony/web/index.php/performance/searchPerformancReview,,,,,menu_performance_searchPerformancReview,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,7,249,"<html:li xmlns:html=""http://www.w3.org/1999/xhtml"">",51,html:li,[],0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,8,228,"<html:a xmlns:html=""http://www.w3.org/1999/xhtml"" href=""/orangehrm-4.3.1/symfony/web/index.php/performance/viewEmployeePerformanceTrackerList"" id=""menu_performance_viewEmployeePerformanceTrackerList"">",200,html:a,"['href=""/orangehrm-4.3.1/symfony/web/index.php/performance/viewEmployeePerformanceTrackerList""', 'id=""menu_performance_viewEmployeePerformanceTrackerList""']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,/orangehrm-4.3.1/symfony/web/index.php/performance/viewEmployeePerformanceTrackerList,,,,,menu_performance_viewEmployeePerformanceTrackerList,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,5,250,"<html:li xmlns:html=""http://www.w3.org/1999/xhtml"">",51,html:li,[],0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,6,192,"<html:a xmlns:html=""http://www.w3.org/1999/xhtml"" class=""firstLevelMenu"" href=""/orangehrm-4.3.1/symfony/web/index.php/dashboard"" id=""menu_dashboard_index"">",155,html:a,"['class=""firstLevelMenu""', 'href=""/orangehrm-4.3.1/symfony/web/index.php/dashboard""', 'id=""menu_dashboard_index""']",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,/orangehrm-4.3.1/symfony/web/index.php/dashboard,,,,,menu_dashboard_index,,,,,firstLevelMenu,,,,,,,,,,,,,,,,,,,,,,
200,7,68,"<html:b xmlns:html=""http://www.w3.org/1999/xhtml"">",50,html:b,[],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,6,81,"<html:ul xmlns:html=""http://www.w3.org/1999/xhtml"">",51,html:ul,[],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,7,57,"<html:li xmlns:html=""http://www.w3.org/1999/xhtml"" />",53,html:li,[],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,5,280,"<html:li xmlns:html=""http://www.w3.org/1999/xhtml"">",51,html:li,[],0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,6,222,"<html:a xmlns:html=""http://www.w3.org/1999/xhtml"" class=""firstLevelMenu"" href=""/orangehrm-4.3.1/symfony/web/index.php/directory/viewDirectory/reset/1"" id=""menu_directory_viewDirectory"">",185,html:a,"['class=""firstLevelMenu""', 'href=""/orangehrm-4.3.1/symfony/web/index.php/directory/viewDirectory/reset/1""', 'id=""menu_directory_viewDirectory""']",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,/orangehrm-4.3.1/symfony/web/index.php/directory/viewDirectory/reset/1,,,,,menu_directory_viewDirectory,,,,,firstLevelMenu,,,,,,,,,,,,,,,,,,,,,,
205,7,68,"<html:b xmlns:html=""http://www.w3.org/1999/xhtml"">",50,html:b,[],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,6,81,"<html:ul xmlns:html=""http://www.w3.org/1999/xhtml"">",51,html:ul,[],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,7,57,"<html:li xmlns:html=""http://www.w3.org/1999/xhtml"" />",53,html:li,[],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,5,907,"<html:li xmlns:html=""http://www.w3.org/1999/xhtml"">",51,html:li,[],0,0,0,0,0,5,0,1,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,6,220,"<html:a xmlns:html=""http://www.w3.org/1999/xhtml"" class=""firstLevelMenu"" href=""/orangehrm-4.3.1/symfony/web/index.php/maintenance/purgeEmployee"" id=""menu_maintenance_purgeEmployee"">",181,html:a,"['class=""firstLevelMenu""', 'href=""/orangehrm-4.3.1/symfony/web/index.php/maintenance/purgeEmployee""', 'id=""menu_maintenance_purgeEmployee""']",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,/orangehrm-4.3.1/symfony/web/index.php/maintenance/purgeEmployee,,,,,menu_maintenance_purgeEmployee,,,,,firstLevelMenu,,,,,,,,,,,,,,,,,,,,,,
210,7,70,"<html:b xmlns:html=""http://www.w3.org/1999/xhtml"">",50,html:b,[],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,6,708,"<html:ul xmlns:html=""http://www.w3.org/1999/xhtml"">",51,html:ul,[],0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,7,512,"<html:li xmlns:html=""http://www.w3.org/1999/xhtml"">",51,html:li,[],0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,8,132,"<html:a xmlns:html=""http://www.w3.org/1999/xhtml"" class=""arrow"" href=""#"" id=""menu_maintenance_PurgeRecords"">",108,html:a,"['class=""arrow""', 'href=""#""', 'id=""menu_maintenance_PurgeRecords""']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,#,,,,,menu_maintenance_PurgeRecords,,,,,arrow,,,,,,,,,,,,,,,,,,,,,,
214,8,401,"<html:ul xmlns:html=""http://www.w3.org/1999/xhtml"">",51,html:ul,[],0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,9,204,"<html:li xmlns:html=""http://www.w3.org/1999/xhtml"">",51,html:li,[],0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,10,183,"<html:a xmlns:html=""http://www.w3.org/1999/xhtml"" href=""/orangehrm-4.3.1/symfony/web/index.php/maintenance/purgeEmployee"" id=""menu_maintenance_purgeEmployee"">",158,html:a,"['href=""/orangehrm-4.3.1/symfony/web/index.php/maintenance/purgeEmployee""', 'id=""menu_maintenance_purgeEmployee""']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,/orangehrm-4.3.1/symfony/web/index.php/maintenance/purgeEmployee,,,,,menu_maintenance_purgeEmployee,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,9,215,"<html:li xmlns:html=""http://www.w3.org/1999/xhtml"">",51,html:li,[],0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,10,194,"<html:a xmlns:html=""http://www.w3.org/1999/xhtml"" href=""/orangehrm-4.3.1/symfony/web/index.php/maintenance/purgeCandidateData"" id=""menu_maintenance_purgeCandidateData"">",168,html:a,"['href=""/orangehrm-4.3.1/symfony/web/index.php/maintenance/purgeCandidateData""', 'id=""menu_maintenance_purgeCandidateData""']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,/orangehrm-4.3.1/symfony/web/index.php/maintenance/purgeCandidateData,,,,,menu_maintenance_purgeCandidateData,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,7,214,"<html:li xmlns:html=""http://www.w3.org/1999/xhtml"">",51,html:li,[],0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,8,193,"<html:a xmlns:html=""http://www.w3.org/1999/xhtml"" href=""/orangehrm-4.3.1/symfony/web/index.php/maintenance/accessEmployeeData"" id=""menu_maintenance_accessEmployeeData"">",168,html:a,"['href=""/orangehrm-4.3.1/symfony/web/index.php/maintenance/accessEmployeeData""', 'id=""menu_maintenance_accessEmployeeData""']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,/orangehrm-4.3.1/symfony/web/index.php/maintenance/accessEmployeeData,,,,,menu_maintenance_accessEmployeeData,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,3,3084,"<html:div xmlns:html=""http://www.w3.org/1999/xhtml"" id=""content"">",65,html:div,"['id=""content""']",8,0,0,0,1,0,1,0,9,10,0,0,0,0,4,3,0,0,1,0,1,0,1,0,1,1,0,,,,,,,,,content,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,4,146,"<html:style xmlns:html=""http://www.w3.org/1999/xhtml"" type=""text/css"">",70,html:style,"['type=""text/css""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,text/css,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,4,2783,"<html:div xmlns:html=""http://www.w3.org/1999/xhtml"" class=""box"" id=""saveFormDiv"">",81,html:div,"['class=""box""', 'id=""saveFormDiv""']",8,0,0,0,1,0,1,0,9,10,0,0,0,0,3,3,0,0,1,0,0,0,0,0,1,1,0,,,,,,,,,saveFormDiv,,,,,box,,,,,,,,,,,,,,,,,,,,,,
224,5,144,"<html:div xmlns:html=""http://www.w3.org/1999/xhtml"" class=""head"">",65,html:div,"['class=""head""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,head,,,,,,,,,,,,,,,,,,,,,,
225,6,106,"<html:h1 xmlns:html=""http://www.w3.org/1999/xhtml"" id=""saveFormHeading"">",72,html:h1,"['id=""saveFormHeading""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,saveFormHeading,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,5,2626,"<html:div xmlns:html=""http://www.w3.org/1999/xhtml"" class=""inner"">",66,html:div,"['class=""inner""']",8,0,0,0,1,0,1,0,9,10,0,0,0,0,1,3,0,0,1,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,inner,,,,,,,,,,,,,,,,,,,,,,
227,6,2587,"<html:form xmlns:html=""http://www.w3.org/1999/xhtml"" action=""/orangehrm-4.3.1/symfony/web/index.php/admin/viewModules"" id=""frmSave"" method=""post"" name=""frmSave"">",161,html:form,"['action=""/orangehrm-4.3.1/symfony/web/index.php/admin/viewModules""', 'id=""frmSave""', 'method=""post""', 'name=""frmSave""']",8,0,0,0,1,0,1,0,9,10,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,,,,,,,,,frmSave,,,,,,,/orangehrm-4.3.1/symfony/web/index.php/admin/viewModules,,post,frmSave,,,,,,,,,,,,,,,,,
228,7,176,"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" id=""moduleConfig__csrf_token"" name=""moduleConfig[_csrf_token]"" type=""hidden"" value=""fbcf1c8071e7ac23b9591497b6514d26"" />",174,html:input,"['id=""moduleConfig__csrf_token""', 'name=""moduleConfig[_csrf_token]""', 'type=""hidden""', 'value=""fbcf1c8071e7ac23b9591497b6514d26""']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,hidden,,,moduleConfig__csrf_token,,,,,,fbcf1c8071e7ac23b9591497b6514d26,,,,moduleConfig[_csrf_token],,,,,,,,,,,,,,,,,
229,7,2318,"<html:fieldset xmlns:html=""http://www.w3.org/1999/xhtml"">",57,html:fieldset,[],8,0,0,0,1,0,1,0,9,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,8,2182,"<html:ol xmlns:html=""http://www.w3.org/1999/xhtml"">",51,html:ol,[],8,0,0,0,1,0,0,0,9,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,9,301,"<html:li xmlns:html=""http://www.w3.org/1999/xhtml"" class=""checkbox"">",68,html:li,"['class=""checkbox""']",1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,checkbox,,,,,,,,,,,,,,,,,,,,,,
232,10,132,"<html:label xmlns:html=""http://www.w3.org/1999/xhtml"" for=""moduleConfig_admin"">",79,html:label,"['for=""moduleConfig_admin""']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,moduleConfig_admin
233,11,62,"<html:em xmlns:html=""http://www.w3.org/1999/xhtml"">",51,html:em,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,10,169,"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" checked=""checked"" class=""checkbox"" id=""moduleConfig_admin"" name=""moduleConfig[admin]"" type=""checkbox"" value=""on"" />",169,html:input,"['checked=""checked""', 'class=""checkbox""', 'id=""moduleConfig_admin""', 'name=""moduleConfig[admin]""', 'type=""checkbox""', 'value=""on""']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,checked,,,,,checkbox,,,moduleConfig_admin,,,,,checkbox,on,,,,moduleConfig[admin],,,,,,,,,,,,,,,,,
235,9,293,"<html:li xmlns:html=""http://www.w3.org/1999/xhtml"" class=""checkbox"">",68,html:li,"['class=""checkbox""']",1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,checkbox,,,,,,,,,,,,,,,,,,,,,,
236,10,128,"<html:label xmlns:html=""http://www.w3.org/1999/xhtml"" for=""moduleConfig_pim"">",77,html:label,"['for=""moduleConfig_pim""']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,moduleConfig_pim
237,11,64,"<html:em xmlns:html=""http://www.w3.org/1999/xhtml"">",51,html:em,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,10,165,"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" checked=""checked"" class=""checkbox"" id=""moduleConfig_pim"" name=""moduleConfig[pim]"" type=""checkbox"" value=""on"" />",165,html:input,"['checked=""checked""', 'class=""checkbox""', 'id=""moduleConfig_pim""', 'name=""moduleConfig[pim]""', 'type=""checkbox""', 'value=""on""']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,checked,,,,,checkbox,,,moduleConfig_pim,,,,,checkbox,on,,,,moduleConfig[pim],,,,,,,,,,,,,,,,,
239,9,280,"<html:li xmlns:html=""http://www.w3.org/1999/xhtml"" class=""checkbox"">",68,html:li,"['class=""checkbox""']",1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,checkbox,,,,,,,,,,,,,,,,,,,,,,
240,10,111,"<html:label xmlns:html=""http://www.w3.org/1999/xhtml"" for=""moduleConfig_leave"">",79,html:label,"['for=""moduleConfig_leave""']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,moduleConfig_leave
241,10,169,"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" checked=""checked"" class=""checkbox"" id=""moduleConfig_leave"" name=""moduleConfig[leave]"" type=""checkbox"" value=""on"" />",169,html:input,"['checked=""checked""', 'class=""checkbox""', 'id=""moduleConfig_leave""', 'name=""moduleConfig[leave]""', 'type=""checkbox""', 'value=""on""']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,checked,,,,,checkbox,,,moduleConfig_leave,,,,,checkbox,on,,,,moduleConfig[leave],,,,,,,,,,,,,,,,,
242,9,276,"<html:li xmlns:html=""http://www.w3.org/1999/xhtml"" class=""checkbox"">",68,html:li,"['class=""checkbox""']",1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,checkbox,,,,,,,,,,,,,,,,,,,,,,
243,10,109,"<html:label xmlns:html=""http://www.w3.org/1999/xhtml"" for=""moduleConfig_time"">",78,html:label,"['for=""moduleConfig_time""']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,moduleConfig_time
244,10,167,"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" checked=""checked"" class=""checkbox"" id=""moduleConfig_time"" name=""moduleConfig[time]"" type=""checkbox"" value=""on"" />",167,html:input,"['checked=""checked""', 'class=""checkbox""', 'id=""moduleConfig_time""', 'name=""moduleConfig[time]""', 'type=""checkbox""', 'value=""on""']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,checked,,,,,checkbox,,,moduleConfig_time,,,,,checkbox,on,,,,moduleConfig[time],,,,,,,,,,,,,,,,,
245,9,304,"<html:li xmlns:html=""http://www.w3.org/1999/xhtml"" class=""checkbox"">",68,html:li,"['class=""checkbox""']",1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,checkbox,,,,,,,,,,,,,,,,,,,,,,
246,10,123,"<html:label xmlns:html=""http://www.w3.org/1999/xhtml"" for=""moduleConfig_recruitment"">",85,html:label,"['for=""moduleConfig_recruitment""']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,moduleConfig_recruitment
247,10,181,"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" checked=""checked"" class=""checkbox"" id=""moduleConfig_recruitment"" name=""moduleConfig[recruitment]"" type=""checkbox"" value=""on"" />",181,html:input,"['checked=""checked""', 'class=""checkbox""', 'id=""moduleConfig_recruitment""', 'name=""moduleConfig[recruitment]""', 'type=""checkbox""', 'value=""on""']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,checked,,,,,checkbox,,,moduleConfig_recruitment,,,,,checkbox,on,,,,moduleConfig[recruitment],,,,,,,,,,,,,,,,,
248,9,304,"<html:li xmlns:html=""http://www.w3.org/1999/xhtml"" class=""checkbox"">",68,html:li,"['class=""checkbox""']",1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,checkbox,,,,,,,,,,,,,,,,,,,,,,
249,10,123,"<html:label xmlns:html=""http://www.w3.org/1999/xhtml"" for=""moduleConfig_performance"">",85,html:label,"['for=""moduleConfig_performance""']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,moduleConfig_performance
250,10,181,"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" checked=""checked"" class=""checkbox"" id=""moduleConfig_performance"" name=""moduleConfig[performance]"" type=""checkbox"" value=""on"" />",181,html:input,"['checked=""checked""', 'class=""checkbox""', 'id=""moduleConfig_performance""', 'name=""moduleConfig[performance]""', 'type=""checkbox""', 'value=""on""']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,checked,,,,,checkbox,,,moduleConfig_performance,,,,,checkbox,on,,,,moduleConfig[performance],,,,,,,,,,,,,,,,,
251,9,296,"<html:li xmlns:html=""http://www.w3.org/1999/xhtml"" class=""checkbox"">",68,html:li,"['class=""checkbox""']",1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,checkbox,,,,,,,,,,,,,,,,,,,,,,
252,10,119,"<html:label xmlns:html=""http://www.w3.org/1999/xhtml"" for=""moduleConfig_directory"">",83,html:label,"['for=""moduleConfig_directory""']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,moduleConfig_directory
253,10,177,"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" checked=""checked"" class=""checkbox"" id=""moduleConfig_directory"" name=""moduleConfig[directory]"" type=""checkbox"" value=""on"" />",177,html:input,"['checked=""checked""', 'class=""checkbox""', 'id=""moduleConfig_directory""', 'name=""moduleConfig[directory]""', 'type=""checkbox""', 'value=""on""']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,checked,,,,,checkbox,,,moduleConfig_directory,,,,,checkbox,on,,,,moduleConfig[directory],,,,,,,,,,,,,,,,,
254,9,304,"<html:li xmlns:html=""http://www.w3.org/1999/xhtml"" class=""checkbox"">",68,html:li,"['class=""checkbox""']",1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,checkbox,,,,,,,,,,,,,,,,,,,,,,
